mask_file,mask_stem,mask_shape,mask_dtype,mask_min,mask_max,mask_unique_count,mask_unique_preview,nonzero_pixels,total_pixels,mask_area_ratio
14820.npy,14820,"(419, 1608)",uint8,0.0,1.0,2,"[0, 1]",33246,673752,0.04934456595305097
14822.npy,14822,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",1128,81920,0.01376953125
14829.npy,14829,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",11509,3840000,0.0029971354166666666
14868.npy,14868,"(512, 687)",uint8,0.0,1.0,2,"[0, 1]",2278,351744,0.006476300946142649
14891.npy,14891,"(617, 1283)",uint8,0.0,1.0,2,"[0, 1]",18222,791611,0.023018881748737702
14898.npy,14898,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",57402,666000,0.08618918918918919
14908.npy,14908,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",497,361920,0.0013732316534040671
14930.npy,14930,"(1028, 1384)",uint8,0.0,1.0,2,"[0, 1]",48900,1422752,0.0343700096713974
14944.npy,14944,"(121, 495)",uint8,0.0,1.0,2,"[0, 1]",5232,59895,0.08735286751815677
14954.npy,14954,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",571,65536,0.0087127685546875
14959.npy,14959,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",15696,723840,0.021684350132625995
14965.npy,14965,"(512, 740)",uint8,0.0,1.0,2,"[0, 1]",22540,378880,0.05949113175675676
14988.npy,14988,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",847,131072,0.00646209716796875
14999.npy,14999,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",3717,163840,0.022686767578125
15010.npy,15010,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",2477,361920,0.006844053934571176
15035.npy,15035,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",38120,1048576,0.03635406494140625
15056.npy,15056,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",1013,131072,0.00772857666015625
15061.npy,15061,"(2, 1024, 1280)",uint8,0.0,1.0,2,"[0, 1]",9231,2621440,0.0035213470458984376
15120.npy,15120,"(512, 776)",uint8,0.0,1.0,2,"[0, 1]",32265,397312,0.08120821923324742
15171.npy,15171,"(2, 360, 360)",uint8,0.0,1.0,2,"[0, 1]",6631,259200,0.025582561728395063
15176.npy,15176,"(89, 260)",uint8,0.0,1.0,2,"[0, 1]",1220,23140,0.052722558340535866
15205.npy,15205,"(88, 502)",uint8,0.0,1.0,2,"[0, 1]",5100,44176,0.11544730170228178
15269.npy,15269,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",894045,20155392,0.04435760912017985
15285.npy,15285,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",106877,1332000,0.080237987987988
15295.npy,15295,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",99921,1332000,0.07501576576576577
15314.npy,15314,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",1293,131072,0.00986480712890625
15321.npy,15321,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",579,65536,0.0088348388671875
1536.npy,1536,"(117, 558)",uint8,0.0,1.0,2,"[0, 1]",4606,65286,0.07055111356186625
15369.npy,15369,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",102130,4910016,0.02080033955082835
1538.npy,1538,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",57396,666000,0.08618018018018019
15389.npy,15389,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",11412,5760000,0.00198125
15409.npy,15409,"(3, 666, 1266)",uint8,0.0,1.0,2,"[0, 1]",3950,2529468,0.0015615931887653846
15426.npy,15426,"(525, 512)",uint8,0.0,1.0,2,"[0, 1]",33472,268800,0.12452380952380952
15453.npy,15453,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",64082,666000,0.09621921921921922
15463.npy,15463,"(512, 519)",uint8,0.0,1.0,2,"[0, 1]",79645,265728,0.2997237776974952
15566.npy,15566,"(621, 626)",uint8,0.0,1.0,2,"[0, 1]",1098,388746,0.002824466361068667
15573.npy,15573,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",757,65536,0.0115509033203125
15579.npy,15579,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",558,65536,0.008514404296875
156.npy,156,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6883,3840000,0.0017924479166666666
15657.npy,15657,"(514, 512)",uint8,0.0,1.0,2,"[0, 1]",768,263168,0.0029182879377431907
15660.npy,15660,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",2524,131072,0.019256591796875
15670.npy,15670,"(512, 781)",uint8,0.0,1.0,2,"[0, 1]",10644,399872,0.026618517925736235
15733.npy,15733,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",53976,666000,0.08104504504504505
1574.npy,1574,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",53970,666000,0.08103603603603604
1575.npy,1575,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",598,131072,0.0045623779296875
15767.npy,15767,"(2, 445, 1608)",uint8,0.0,1.0,2,"[0, 1]",63770,1431120,0.044559505841578625
15784.npy,15784,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3630,361920,0.010029840848806365
1580.npy,1580,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",17166,1920000,0.008940625
15813.npy,15813,"(166, 261)",uint8,0.0,1.0,2,"[0, 1]",3106,43326,0.07168905507085814
15815.npy,15815,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",8507,1920000,0.004430729166666667
15816.npy,15816,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",2714,131072,0.0207061767578125
15835.npy,15835,"(167, 941)",uint8,0.0,1.0,2,"[0, 1]",16296,157147,0.10369908429686854
15860.npy,15860,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",5784,129600,0.04462962962962963
1587.npy,1587,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",590,131072,0.0045013427734375
15879.npy,15879,"(512, 634)",uint8,0.0,1.0,2,"[0, 1]",23002,324608,0.07086085370662461
15886.npy,15886,"(3, 1254, 1796)",uint8,0.0,1.0,2,"[0, 1]",8416,6756552,0.0012456057468365521
15913.npy,15913,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",423,65536,0.0064544677734375
15940.npy,15940,"(2, 496, 623)",uint8,0.0,1.0,2,"[0, 1]",13522,618016,0.02187969243514731
15987.npy,15987,"(3, 358, 941)",uint8,0.0,1.0,2,"[0, 1]",2343,1010634,0.0023183467011796553
15994.npy,15994,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",267626,10077696,0.02655626841690799
16037.npy,16037,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",1140,1048576,0.001087188720703125
16061.npy,16061,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",225430,10077696,0.022369200261647106
1608.npy,1608,"(3, 1492, 1311)",uint8,0.0,1.0,2,"[0, 1]",8581,5868036,0.0014623291336317637
16097.npy,16097,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7318,3840000,0.0019057291666666667
16108.npy,16108,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",84572,666000,0.12698498498498498
16112.npy,16112,"(2, 125, 1126)",uint8,0.0,1.0,2,"[0, 1]",19230,281500,0.0683126110124334
16130.npy,16130,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",544022,20155392,0.026991387714017174
16161.npy,16161,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",39853,4910016,0.008116674161550593
16184.npy,16184,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",65208,666000,0.09790990990990991
16191.npy,16191,"(91, 593)",uint8,0.0,1.0,2,"[0, 1]",8226,53963,0.15243778144284045
16205.npy,16205,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",251554,4910016,0.05123282693987148
16215.npy,16215,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",665951,10077696,0.06608167184245288
16219.npy,16219,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",64010,666000,0.0961111111111111
16221.npy,16221,"(3, 500, 500)",uint8,0.0,1.0,2,"[0, 1]",3625,750000,0.004833333333333334
16227.npy,16227,"(2, 512, 638)",uint8,0.0,1.0,2,"[0, 1]",4718,653312,0.007221664380877743
1625.npy,1625,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",991,262144,0.003780364990234375
16293.npy,16293,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",105002,666000,0.15766066066066067
16294.npy,16294,"(127, 719)",uint8,0.0,1.0,2,"[0, 1]",12016,91313,0.13159133967781148
16336.npy,16336,"(105, 1309)",uint8,0.0,1.0,2,"[0, 1]",11250,137445,0.08185092218705664
16357.npy,16357,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",4116,1048576,0.003925323486328125
16359.npy,16359,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",15431,723840,0.021318247126436783
1638.npy,1638,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",3886,3840000,0.0010119791666666667
1641.npy,1641,"(2, 512, 513)",uint8,0.0,1.0,2,"[0, 1]",5162,525312,0.009826541179337232
16410.npy,16410,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",385,65536,0.0058746337890625
16442.npy,16442,"(133, 615)",uint8,0.0,1.0,2,"[0, 1]",24420,81795,0.2985512561892536
16485.npy,16485,"(94, 518)",uint8,0.0,1.0,2,"[0, 1]",15522,48692,0.31877926558777625
16526.npy,16526,"(512, 559)",uint8,0.0,1.0,2,"[0, 1]",1405,286208,0.004909017218246869
16534.npy,16534,"(172, 196)",uint8,0.0,1.0,2,"[0, 1]",630,33712,0.018687707641196014
16538.npy,16538,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",373,65536,0.0056915283203125
16550.npy,16550,"(2, 1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",10572,2097152,0.0050411224365234375
16566.npy,16566,"(2, 512, 518)",uint8,0.0,1.0,2,"[0, 1]",7668,530432,0.01445614140926641
16579.npy,16579,"(843, 1042)",uint8,0.0,1.0,2,"[0, 1]",2463,878406,0.0028039425960205188
16590.npy,16590,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",6778,262144,0.02585601806640625
1661.npy,1661,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",37570,5760000,0.0065225694444444446
16612.npy,16612,"(273, 753)",uint8,0.0,1.0,2,"[0, 1]",24540,205569,0.11937597594968113
16614.npy,16614,"(1024, 1280)",uint8,0.0,1.0,2,"[0, 1]",5269,1310720,0.004019927978515625
16630.npy,16630,"(206, 715)",uint8,0.0,1.0,2,"[0, 1]",11132,147290,0.07557879014189693
16647.npy,16647,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",128168,1332000,0.09622222222222222
16648.npy,16648,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",5529,129600,0.04266203703703704
16649.npy,16649,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",561,65536,0.0085601806640625
16667.npy,16667,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",548,131072,0.004180908203125
16683.npy,16683,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",49233,4910016,0.010027054901654089
16703.npy,16703,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",3741,129600,0.02886574074074074
16729.npy,16729,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",1953,131072,0.01490020751953125
16751.npy,16751,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",932,1048576,0.000888824462890625
16855.npy,16855,"(633, 854)",uint8,0.0,1.0,2,"[0, 1]",31648,540582,0.05854430965144974
1686.npy,1686,"(103, 484)",uint8,0.0,1.0,2,"[0, 1]",21800,49852,0.43729439139853965
16866.npy,16866,"(512, 515)",uint8,0.0,1.0,2,"[0, 1]",57696,263680,0.2188106796116505
16884.npy,16884,"(2, 512, 776)",uint8,0.0,1.0,2,"[0, 1]",13372,794624,0.016828084729381444
16897.npy,16897,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",2250,723840,0.00310842175066313
16939.npy,16939,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",54180,666000,0.08135135135135135
16951.npy,16951,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",1046,65536,0.015960693359375
16960.npy,16960,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",54479,666000,0.0818003003003003
16974.npy,16974,"(2, 552, 685)",uint8,0.0,1.0,2,"[0, 1]",2456,756240,0.003247646249867767
17008.npy,17008,"(164, 659)",uint8,0.0,1.0,2,"[0, 1]",7122,108076,0.06589807172730301
17030.npy,17030,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",24070,262144,0.09181976318359375
17052.npy,17052,"(563, 734)",uint8,0.0,1.0,2,"[0, 1]",19296,413242,0.04669418887721964
17071.npy,17071,"(274, 462)",uint8,0.0,1.0,2,"[0, 1]",966,126588,0.007631055076310551
17124.npy,17124,"(2, 935, 447)",uint8,0.0,1.0,2,"[0, 1]",2653,835890,0.0031738625895751833
17128.npy,17128,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",93299,1332000,0.07004429429429429
17134.npy,17134,"(2, 424, 684)",uint8,0.0,1.0,2,"[0, 1]",2687,580032,0.004632503034315348
17218.npy,17218,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",4535,129600,0.034992283950617285
17245.npy,17245,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",536,65536,0.0081787109375
17249.npy,17249,"(2, 512, 727)",uint8,0.0,1.0,2,"[0, 1]",4562,744448,0.006128030433287483
17268.npy,17268,"(99, 1041)",uint8,0.0,1.0,2,"[0, 1]",8018,103059,0.07780009509116137
17279.npy,17279,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",8710,262144,0.03322601318359375
17280.npy,17280,"(512, 556)",uint8,0.0,1.0,2,"[0, 1]",18660,284672,0.06554912320143885
17298.npy,17298,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",9162,3840000,0.0023859375
17324.npy,17324,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",33325,666000,0.050037537537537535
17334.npy,17334,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6446,3840000,0.0016786458333333334
17388.npy,17388,"(100, 609)",uint8,0.0,1.0,2,"[0, 1]",7344,60900,0.1205911330049261
17418.npy,17418,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",4644,129600,0.035833333333333335
17493.npy,17493,"(205, 1376)",uint8,0.0,1.0,2,"[0, 1]",48636,282080,0.17241917186613726
17528.npy,17528,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",37821,666000,0.05678828828828829
17555.npy,17555,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",5049,3840000,0.00131484375
17583.npy,17583,"(86, 410)",uint8,0.0,1.0,2,"[0, 1]",5898,35260,0.1672716959727737
176.npy,176,"(85, 517)",uint8,0.0,1.0,2,"[0, 1]",20424,43945,0.46476277164637614
17625.npy,17625,"(2, 512, 545)",uint8,0.0,1.0,2,"[0, 1]",4593,558080,0.008230002866972477
17648.npy,17648,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",24020,3840000,0.006255208333333333
17651.npy,17651,"(78, 733)",uint8,0.0,1.0,2,"[0, 1]",6354,57174,0.11113443173470458
17660.npy,17660,"(2, 512, 545)",uint8,0.0,1.0,2,"[0, 1]",2772,558080,0.0049670298165137615
17695.npy,17695,"(2, 512, 525)",uint8,0.0,1.0,2,"[0, 1]",776,537600,0.001443452380952381
17754.npy,17754,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",343628,9820032,0.03499255399575073
17756.npy,17756,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",61427,666000,0.09223273273273273
17815.npy,17815,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",3710,1920000,0.0019322916666666666
17826.npy,17826,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",10898,361920,0.03011162687886826
1783.npy,1783,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",7256,723840,0.010024314765694075
17846.npy,17846,"(91, 530)",uint8,0.0,1.0,2,"[0, 1]",13469,48230,0.27926601700186604
17878.npy,17878,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",10732,1920000,0.0055895833333333336
17904.npy,17904,"(2, 512, 664)",uint8,0.0,1.0,2,"[0, 1]",7061,679936,0.01038480092243976
17923.npy,17923,"(581, 233)",uint8,0.0,1.0,2,"[0, 1]",3798,135373,0.02805581615240853
17980.npy,17980,"(2, 534, 512)",uint8,0.0,1.0,2,"[0, 1]",29213,546816,0.053423820809925096
18000.npy,18000,"(112, 1596)",uint8,0.0,1.0,2,"[0, 1]",11752,178752,0.06574471894020766
18017.npy,18017,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",126410,666000,0.1898048048048048
18037.npy,18037,"(2, 132, 1006)",uint8,0.0,1.0,2,"[0, 1]",18448,265584,0.06946201578408338
1804.npy,1804,"(95, 919)",uint8,0.0,1.0,2,"[0, 1]",13938,87305,0.15964721379073363
18054.npy,18054,"(2, 610, 610)",uint8,0.0,1.0,2,"[0, 1]",2259,744200,0.0030354743348562216
1813.npy,1813,"(2, 816, 360)",uint8,0.0,1.0,2,"[0, 1]",1376,587520,0.0023420479302832245
18153.npy,18153,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",4514,129600,0.03483024691358025
18316.npy,18316,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",15918,3840000,0.0041453125
18362.npy,18362,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",49791,666000,0.07476126126126126
18425.npy,18425,"(3, 512, 711)",uint8,0.0,1.0,2,"[0, 1]",29640,1092096,0.027140471167369902
18440.npy,18440,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",38898,666000,0.058405405405405404
18462.npy,18462,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",43589,4910016,0.008877567812406313
18463.npy,18463,"(2, 464, 633)",uint8,0.0,1.0,2,"[0, 1]",771,587424,0.0013125102140872692
18472.npy,18472,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",446,65536,0.006805419921875
18554.npy,18554,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",790,81920,0.0096435546875
1856.npy,1856,"(143, 528)",uint8,0.0,1.0,2,"[0, 1]",33056,75504,0.4378046196228014
1859.npy,1859,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",6241,129600,0.048155864197530866
18617.npy,18617,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",58330,666000,0.08758258258258259
18679.npy,18679,"(512, 683)",uint8,0.0,1.0,2,"[0, 1]",5994,349696,0.017140602122986823
18696.npy,18696,"(512, 784)",uint8,0.0,1.0,2,"[0, 1]",16284,401408,0.04056720344387755
187.npy,187,"(2, 877, 802)",uint8,0.0,1.0,2,"[0, 1]",7388,1406708,0.005251978377886527
1873.npy,1873,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",46998,666000,0.07056756756756757
18760.npy,18760,"(90, 817)",uint8,0.0,1.0,2,"[0, 1]",2370,73530,0.03223174214606283
18781.npy,18781,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",7238,163840,0.04417724609375
18788.npy,18788,"(574, 421)",uint8,0.0,1.0,2,"[0, 1]",1126,241654,0.00465955456975676
1879.npy,1879,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",464610,10077696,0.04610279968754763
18877.npy,18877,"(176, 138)",uint8,0.0,1.0,2,"[0, 1]",538,24288,0.022150856389986824
18929.npy,18929,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",1131,81920,0.01380615234375
18940.npy,18940,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",57702,666000,0.08663963963963964
18971.npy,18971,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",76154,666000,0.11434534534534535
18995.npy,18995,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",65535,666000,0.0984009009009009
19054.npy,19054,"(70, 448)",uint8,0.0,1.0,2,"[0, 1]",8496,31360,0.27091836734693875
19074.npy,19074,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",72675,666000,0.10912162162162162
19116.npy,19116,"(2, 940, 492)",uint8,0.0,1.0,2,"[0, 1]",2128,924960,0.0023006400276768726
19121.npy,19121,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7846,3840000,0.0020432291666666667
19130.npy,19130,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",726,65536,0.011077880859375
19148.npy,19148,"(617, 1283)",uint8,0.0,1.0,2,"[0, 1]",21004,791611,0.026533234126357517
19162.npy,19162,"(129, 460)",uint8,0.0,1.0,2,"[0, 1]",7162,59340,0.1206943040107853
19193.npy,19193,"(2, 512, 661)",uint8,0.0,1.0,2,"[0, 1]",14562,676864,0.021513923033282905
19253.npy,19253,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",28737,4910016,0.005852730418801079
19281.npy,19281,"(391, 978)",uint8,0.0,1.0,2,"[0, 1]",3168,382398,0.008284562157751871
19294.npy,19294,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",436,81920,0.005322265625
19331.npy,19331,"(2, 1225, 1489)",uint8,0.0,1.0,2,"[0, 1]",5596,3648050,0.0015339702032592755
19332.npy,19332,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",489,131072,0.00373077392578125
19361.npy,19361,"(3, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",20928,1085760,0.01927497789566755
1940.npy,1940,"(88, 502)",uint8,0.0,1.0,2,"[0, 1]",3210,44176,0.0726638898949656
19467.npy,19467,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",1101084,10077696,0.10925949740893157
19512.npy,19512,"(76, 745)",uint8,0.0,1.0,2,"[0, 1]",4178,56620,0.07379018014835748
19554.npy,19554,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7027,1920000,0.003659895833333333
19563.npy,19563,"(525, 246)",uint8,0.0,1.0,2,"[0, 1]",19356,129150,0.14987224157955864
19593.npy,19593,"(214, 1368)",uint8,0.0,1.0,2,"[0, 1]",16142,292752,0.05513882057167842
19620.npy,19620,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",5368,3840000,0.0013979166666666667
19621.npy,19621,"(2, 1024, 1280)",uint8,0.0,1.0,2,"[0, 1]",4387,2621440,0.0016735076904296875
19622.npy,19622,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",5836,129600,0.045030864197530864
19627.npy,19627,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",2084,131072,0.015899658203125
19633.npy,19633,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",110337,1332000,0.08283558558558558
19668.npy,19668,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",1094,65536,0.016693115234375
19684.npy,19684,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",1284894,10077696,0.12749878543667123
19709.npy,19709,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3604,361920,0.009958001768346596
19718.npy,19718,"(118, 843)",uint8,0.0,1.0,2,"[0, 1]",4352,99474,0.04375012566097674
19728.npy,19728,"(127, 305)",uint8,0.0,1.0,2,"[0, 1]",1162,38735,0.029998709177746226
19734.npy,19734,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",541919,10077696,0.05377409677767617
19775.npy,19775,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",736,131072,0.005615234375
19777.npy,19777,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",95525,9820032,0.009727565042557906
19844.npy,19844,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",36298,666000,0.0545015015015015
19847.npy,19847,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",97038,9820032,0.009881637860243226
19895.npy,19895,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",252,65536,0.00384521484375
19915.npy,19915,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",678942,10077696,0.06737075617283951
19933.npy,19933,"(631, 211)",uint8,0.0,1.0,2,"[0, 1]",8158,133141,0.061273386860546335
19935.npy,19935,"(3, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",11940,1085760,0.010996905393457117
19953.npy,19953,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",94272,666000,0.14154954954954954
19964.npy,19964,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",91776,666000,0.1378018018018018
19981.npy,19981,"(180, 901)",uint8,0.0,1.0,2,"[0, 1]",15768,162180,0.0972253052164262
19986.npy,19986,"(420, 590)",uint8,0.0,1.0,2,"[0, 1]",8029,247800,0.032401129943502825
19993.npy,19993,"(2, 1311, 1449)",uint8,0.0,1.0,2,"[0, 1]",9473,3799278,0.002493368476852707
20007.npy,20007,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",764,65536,0.01165771484375
20009.npy,20009,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",313827,10077696,0.0311407488378296
20010.npy,20010,"(3, 512, 723)",uint8,0.0,1.0,2,"[0, 1]",2388,1110528,0.002150328492392808
20096.npy,20096,"(512, 740)",uint8,0.0,1.0,2,"[0, 1]",31826,378880,0.08400021114864865
20097.npy,20097,"(512, 514)",uint8,0.0,1.0,2,"[0, 1]",28493,263168,0.10826924246108949
20103.npy,20103,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",559,65536,0.0085296630859375
20144.npy,20144,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",707,131072,0.00539398193359375
20151.npy,20151,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",5781,361920,0.01597314323607427
20193.npy,20193,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",1184,65536,0.01806640625
20194.npy,20194,"(512, 687)",uint8,0.0,1.0,2,"[0, 1]",7242,351744,0.02058883733624454
20270.npy,20270,"(2, 360, 360)",uint8,0.0,1.0,2,"[0, 1]",8661,259200,0.033414351851851855
20282.npy,20282,"(2, 360, 360)",uint8,0.0,1.0,2,"[0, 1]",1094,259200,0.004220679012345679
2032.npy,2032,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",518938,10077696,0.051493714436315605
20342.npy,20342,"(2, 2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",1301852,20155392,0.06459075566478688
20343.npy,20343,"(121, 128)",uint8,0.0,1.0,2,"[0, 1]",1046,15488,0.06753615702479339
20379.npy,20379,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",319,65536,0.0048675537109375
20391.npy,20391,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3679,361920,0.010165229885057471
20401.npy,20401,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",139577,1332000,0.10478753753753754
20409.npy,20409,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",366,131072,0.0027923583984375
20437.npy,20437,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",21834,3840000,0.0056859375
20490.npy,20490,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",6423,723840,0.008873507957559682
20498.npy,20498,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",478,65536,0.007293701171875
